id,cityId,cityName,countryId,countryName,nameEn,nameRu,nameAr,description_en_title,description_en_description,description_ru_title,description_ru_description,infrastructure_en_title,infrastructure_en_description,infrastructure_ru_title,infrastructure_ru_description,images
ba95dea4-5809-4b59-907f-dcd57669b071,191ac941-212a-4136-b305-e38d7e55aea5,"Dubai",4cb49e99-dc24-497d-97aa-6dde42025896,"United Arab Emirates","Mudon","Mudon","Mudon","","","","","","","","",""
8c8d2f9a-ab48-4c24-8e54-c8c0c451d365,191ac941-212a-4136-b305-e38d7e55aea5,"Dubai",4cb49e99-dc24-497d-97aa-6dde42025896,"United Arab Emirates","Muwaileh Commercial, Sharjah","Muwaileh Commercial, Sharjah","Muwaileh Commercial, Sharjah","","","","","","","","",""
a351a442-d07e-4e80-a926-4a6b34a8ac66,191ac941-212a-4136-b305-e38d7e55aea5,"Dubai",4cb49e99-dc24-497d-97aa-6dde42025896,"United Arab Emirates","Nad Al Sheba","Nad Al Sheba","Nad Al Sheba","","","","","","","","",""
26002db9-27f3-4cbc-b032-6ca13f7400be,191ac941-212a-4136-b305-e38d7e55aea5,"Dubai",4cb49e99-dc24-497d-97aa-6dde42025896,"United Arab Emirates","Nad Al Sheba 1","Nad Al Sheba 1","Nad Al Sheba 1","","","","","","","","",""
371f7193-aa85-4432-9f5e-5846e95709fc,191ac941-212a-4136-b305-e38d7e55aea5,"Dubai",4cb49e99-dc24-497d-97aa-6dde42025896,"United Arab Emirates","Oman","Oman","Oman","","","","","","","","",""
096e7575-6811-4c32-a216-9af7155cd906,191ac941-212a-4136-b305-e38d7e55aea5,"Dubai",4cb49e99-dc24-497d-97aa-6dde42025896,"United Arab Emirates","Palm Jebel Ali","Palm Jebel Ali","Palm Jebel Ali","","","","","","","","",""
ff691900-69a6-4162-9a13-59692ed8e937,191ac941-212a-4136-b305-e38d7e55aea5,"Dubai",4cb49e99-dc24-497d-97aa-6dde42025896,"United Arab Emirates","Palm Jumeirah","Palm Jumeirah","Palm Jumeirah","","Palm Jumeirah is a stunning man-made island in Dubai, shaped like a palm tree. Known for its luxurious villas, upscale apartments, and exclusive hotels, it offers a unique blend of tranquility and glamour. Residents enjoy private beaches, world-class dining, and vibrant nightlife, all with breathtaking views of the Arabian Gulf. Its iconic architecture and prestigious lifestyle make Palm Jumeirah a coveted destination for both discerning residents and curious tourists.  Palm Jumeirah boasts excellent transport links, offering seamless connectivity. The Palm Monorail offers direct access to the area's hotspots, while taxis and ride-sharing services are plentiful. Though there’s no direct metro, Dubai Internet City Metro Station is nearby. Sheikh Zayed Road ensures quick access to downtown, with Burj Khalifa just 20 minutes away. Dubai International Airport is roughly a 30-minute drive, making travel convenient and stress-free.","","Palm Jumeirah — это всемирно известный рукотворный остров в форме пальмы, ставший символом роскоши Дубая. Остров предлагает эксклюзивный образ жизни: от вилл с собственными пляжами на «ветвях» до роскошных апартаментов на «стволе». Здесь находятся легендарные курорты, такие как Atlantis The Royal и Atlantis The Palm. Набережная The Pointe (на реконструкции), торговый центр Nakheel Mall и променад West Beach с лучшими ресторанами создают непревзойденную атмосферу отдыха. <br><br> Транспорт: Остров оснащен собственной монорельсовой дорогой (Palm Monorail), которая соединяется с трамваем Dubai Tram и далее с метро, обеспечивая бесшовное сообщение. Такси и каршеринг в изобилии. Главная дорога острова ведет прямо на Sheikh Zayed Road, позволяя добраться до Dubai Marina за 10 минут, а до Бурдж-Халифы — за 20 минут. Аэропорт находится в 30 минутах езды.","Infrastructure","Palm Jumeirah is a vibrant oasis with top-tier infrastructure. Discover retail therapy at Nakheel Mall, while Atlantis The Palm offers world-class leisure and dining. Educational needs are met by Dubai Colleges, and healthcare is at its best with Emirates Hospital. Parks, serene canals, and pristine lagoons invite relaxation. For the active, Al Ittihad Park and Club Vista Mare offer sports and wellness opportunities, making Palm Jumeirah a perfect blend of luxury and convenience.","Infrastructure","Palm Jumeirah is a vibrant oasis with top-tier infrastructure. Discover retail therapy at Nakheel Mall, while Atlantis The Palm offers world-class leisure and dining. Educational needs are met by Dubai Colleges, and healthcare is at its best with Emirates Hospital. Parks, serene canals, and pristine lagoons invite relaxation. For the active, Al Ittihad Park and Club Vista Mare offer sports and wellness opportunities, making Palm Jumeirah a perfect blend of luxury and convenience.","{https://files.alnair.ae/uploads/2024/10/21/31/21314836db07a61d79d0c23bd96e1bab.jpg;https://files.alnair.ae/uploads/2024/10/92/55/925588fc109ad56af0b7019454dfccc7.jpg;https://files.alnair.ae/uploads/2024/10/15/8c/158c15a2e3b01be1653f64333d6ff0ce.jpg;https://files.alnair.ae/uploads/2024/10/7a/85/7a8517d44bd0dddebb51e2d7c8282f3e.jpg;https://files.alnair.ae/uploads/2024/10/77/ff/77ff3a621dfb9abe715098772788344e.jpg;https://files.alnair.ae/uploads/2024/10/a9/f8/a9f80d31b0365b63f50876ef4eed87a0.jpg;https://files.alnair.ae/uploads/2024/10/c2/b6/c2b627956381e0d4a0336f2d18c003e6.jpg;https://files.alnair.ae/uploads/2024/10/5c/38/5c3867a9b5d894bcb9b1810be3fc05b1.jpg;https://files.alnair.ae/uploads/2024/10/38/19/38194accbd9c0a094509755b5e1c1d55.jpg;https://files.alnair.ae/uploads/2024/10/a4/19/a419cc666dd0e28a5bd846612deed100.jpg;https://files.alnair.ae/uploads/2024/10/eb/4d/eb4d3723d6ffdcffe2da986b8f82517c.jpg;https://files.alnair.ae/uploads/2024/10/7e/df/7edf854a86b7050ff2e04bbb4af21827.jpg;https://files.alnair.ae/uploads/2024/10/6b/25/6b2592d97eeafac6dcf78f71f5b3ba98.jpg;https://files.alnair.ae/uploads/2024/10/56/cd/56cd1939163f5124e2c5eca0232ed904.jpg;https://files.alnair.ae/uploads/2024/10/4e/55/4e556d9a985d81aafb90741f7710d585.jpg;https://files.alnair.ae/uploads/2024/10/a7/72/a7724cd1a641b2fe8ff076fb0f5a4797.jpg;https://files.alnair.ae/uploads/2024/10/1a/6e/1a6e53f3108dee32d644cda4ae066f5d.jpg;https://files.alnair.ae/uploads/2024/10/8c/83/8c835e4e4af6f9c3e03b296ec29bcb80.jpg}"
4c693d08-5bdf-47da-bf41-874fa8f7264d,191ac941-212a-4136-b305-e38d7e55aea5,"Dubai",4cb49e99-dc24-497d-97aa-6dde42025896,"United Arab Emirates","Rabdan, Abu Dhabi","Rabdan, Abu Dhabi","Rabdan, Abu Dhabi","","","","","","","","",""
e8654fb0-ba73-4707-ae23-1bca4b46ec63,191ac941-212a-4136-b305-e38d7e55aea5,"Dubai",4cb49e99-dc24-497d-97aa-6dde42025896,"United Arab Emirates","Ramhan Island","Ramhan Island","Ramhan Island","","","","","","","","",""
92661095-e435-47d4-9a2e-2e387cc63d0d,191ac941-212a-4136-b305-e38d7e55aea5,"Dubai",4cb49e99-dc24-497d-97aa-6dde42025896,"United Arab Emirates","Ras Al Khaimah","Ras Al Khaimah","Ras Al Khaimah","","","","","","","","",""
f080acdb-697d-4638-87de-891a73aea948,191ac941-212a-4136-b305-e38d7e55aea5,"Dubai",4cb49e99-dc24-497d-97aa-6dde42025896,"United Arab Emirates","Rashid Yachts and Marina","Rashid Yachts and Marina","Rashid Yachts and Marina","","","","","","","","",""
7d35ce06-eb4b-4b96-b141-fc8979c45d6c,191ac941-212a-4136-b305-e38d7e55aea5,"Dubai",4cb49e99-dc24-497d-97aa-6dde42025896,"United Arab Emirates","Reem","Reem","Reem","","","","","","","","",""
14e6d846-00dc-4e25-a741-7e943ab48997,efd68eb5-3c9f-4de9-9512-af8d7c89adbe,"Abu Dhabi",4cb49e99-dc24-497d-97aa-6dde42025896,"United Arab Emirates","Saadiyat Island, Abu Dhabi","Saadiyat Island, Abu Dhabi","Saadiyat Island, Abu Dhabi","","","","","","","","",""
35ef1cbb-7238-4b89-9671-5a56c95af9e7,191ac941-212a-4136-b305-e38d7e55aea5,"Dubai",4cb49e99-dc24-497d-97aa-6dde42025896,"United Arab Emirates","Sharjah","Sharjah","Sharjah","","","","","","","","",""
e5a03afc-f636-435a-9221-8d1720e89ec9,191ac941-212a-4136-b305-e38d7e55aea5,"Dubai",4cb49e99-dc24-497d-97aa-6dde42025896,"United Arab Emirates","Sheikh Zayed Road","Sheikh Zayed Road","Sheikh Zayed Road","","","","","","","","",""
bd4fc82c-06cf-4100-b2e3-06e73e3b38b3,191ac941-212a-4136-b305-e38d7e55aea5,"Dubai",4cb49e99-dc24-497d-97aa-6dde42025896,"United Arab Emirates","Sobha Hartland","Sobha Hartland","Sobha Hartland","","Discover Sobha Hartland 2, a vibrant enclave in Dubai offering a serene yet connected lifestyle. Nestled amidst lush greenery, this community boasts modern architecture, state-of-the-art amenities, and excellent connectivity to the city's hotspots. Enjoy tranquil parks, premium schools, and vibrant dining options. Perfect for families and professionals alike, Sobha Hartland 2 is where luxury meets comfort in a welcoming atmosphere.  Sobha Hartland 2 in Dubai offers excellent transport connectivity. It is just a short drive from key highways like Sheikh Zayed Road, making travel to the city center and Burj Khalifa quick and easy. While there’s no direct metro, the area is well-served by taxis and ride-sharing services. It’s approximately a 20-minute drive to Dubai International Airport. The development also encourages cycling, with dedicated bike lanes for healthier commuting.","","Sobha Hartland 2 — это новый элитный анклав, задуманный как лесной заповедник в черте города. Расположенный среди пышной зелени и лагун, этот район предлагает современные виллы и апартаменты с безупречным качеством отделки, которым славится застройщик Sobha. Сообщество ориентировано на велнес и образование, находясь в непосредственной близости от престижных международных школ North London Collegiate School и Hartland International. Это идеальное место для тех, кто ищет тишину природы, не покидая центр города. <br><br> Транспорт: Район находится всего в нескольких минутах езды от Рас-Аль-Хор Роуд и Дубай-Аль-Айн Роуд. Это обеспечивает молниеносный доступ к Downtown Dubai (менее 10 минут) и деловому району Business Bay. Общественный транспорт представлен такси, а для любителей активного образа жизни предусмотрены велодорожки. Поездка до аэропорта занимает около 15–20 минут.","Infrastructure","Sobha Hartland 2 in Dubai offers a vibrant community atmosphere with unparalleled amenities. Nearby, you’ll find Hartland Mall for all your shopping needs and two top-tier international schools, Hartland International School and North London Collegiate School. Enjoy lush green parks, a picturesque canal, and serene lagoons for relaxation. For health care, the Mediclinic Welcare is easily accessible. Plus, numerous sports facilities cater to active lifestyles, all enhancing the area’s charm.","Infrastructure","Sobha Hartland 2 in Dubai offers a vibrant community atmosphere with unparalleled amenities. Nearby, you’ll find Hartland Mall for all your shopping needs and two top-tier international schools, Hartland International School and North London Collegiate School. Enjoy lush green parks, a picturesque canal, and serene lagoons for relaxation. For health care, the Mediclinic Welcare is easily accessible. Plus, numerous sports facilities cater to active lifestyles, all enhancing the area’s charm.","{https://files.alnair.ae/uploads/2024/10/9d/fd/9dfdabd10682b275c6d3ad9095c23796.jpg;https://files.alnair.ae/uploads/2024/10/9f/0c/9f0ca5b07f3b770b47b6866c3c4ef9d4.jpg;https://files.alnair.ae/uploads/2024/10/a6/0d/a60d78b07c4cce8c2cf43a09ec6ceb10.jpg;https://files.alnair.ae/uploads/2024/10/64/1a/641a0c5d9aa527a53efe098d41742225.jpg;https://files.alnair.ae/uploads/2024/10/d2/b3/d2b38a4b965d54267a7ed13510dd8044.jpg;https://files.alnair.ae/uploads/2024/10/b7/7f/b77f3c025bc66b037283dfb4eafa3bfd.jpg;https://files.alnair.ae/uploads/2024/10/45/cd/45cd258607789ae843beaf2c1667e8a4.jpg;https://files.alnair.ae/uploads/2024/10/30/f2/30f2a264bf805583520f4de9a069815a.jpg;https://files.alnair.ae/uploads/2024/10/d0/24/d0243127fbbb4f4c97af44dc1f6758b2.jpg;https://files.alnair.ae/uploads/2024/10/9a/5b/9a5bfcad8fb33c85d0668e7acb0cf239.jpg;https://files.alnair.ae/uploads/2024/10/f2/e7/f2e73af3264583f3db199d92aaf35ea6.jpg;https://files.alnair.ae/uploads/2024/10/a3/1b/a31bcd81011a7b58533183b5d3da17db.jpg}"
ad1358d5-cd10-4b15-98bb-e1f9b3d7742f,191ac941-212a-4136-b305-e38d7e55aea5,"Dubai",4cb49e99-dc24-497d-97aa-6dde42025896,"United Arab Emirates","Sobha Hartland II","Sobha Hartland II","Sobha Hartland II","","","","","","","","",""
eed5e506-acb7-4304-b170-b45da85bacde,191ac941-212a-4136-b305-e38d7e55aea5,"Dubai",4cb49e99-dc24-497d-97aa-6dde42025896,"United Arab Emirates","The Oasis by Emaar","The Oasis by Emaar","The Oasis by Emaar","","","","","","","","",""
94417151-e4de-42c2-b981-be8e225dfd36,191ac941-212a-4136-b305-e38d7e55aea5,"Dubai",4cb49e99-dc24-497d-97aa-6dde42025896,"United Arab Emirates","The Valley","The Valley","The Valley","","","","","","","","",""
d5444ddd-94d1-4726-bd34-e2ba1f292cbc,191ac941-212a-4136-b305-e38d7e55aea5,"Dubai",4cb49e99-dc24-497d-97aa-6dde42025896,"United Arab Emirates","The World Islands","The World Islands","The World Islands","","Welcome to the World Islands in Dubai, a stunning archipelago crafted into the shape of a world map. This unique district offers an exclusive lifestyle with private islands, luxurious villas, and breathtaking ocean views. Residents and guests enjoy serene seclusion, yet remain connected to Dubai's vibrant city life. Perfect for those seeking unparalleled privacy, world-class amenities, and a one-of-a-kind living experience amidst the beauty of the Arabian Gulf.  The World Islands in Dubai offer a unique transportation experience primarily focused on boat access, as these islands are located offshore. While there are no direct metro or bus services, water taxis and private yachts provide a stylish commute. For travel to the mainland, they're approximately 4 km from Jumeirah Beach. The islands are around 20 km from Downtown Dubai and 30 km from Dubai International Airport, ensuring a serene escape with city conveniences just a waterway away.","","The World Islands — это амбициозный и эксклюзивный архипелаг из 300 искусственных островов, повторяющих форму карты мира. Расположенный в водах Персидского залива, этот проект предлагает непревзойденный уровень приватности и роскоши. Здесь находятся уникальные курорты, такие как ""Сердце Европы"" (The Heart of Europe), и знаменитые плавучие виллы ""Морской конек"" (Floating Seahorse) с подводными спальнями. Жители и гости могут наслаждаться частными пляжами, кристально чистой водой и атмосферой полной изоляции от внешнего мира, находясь при этом в прямой видимости горизонта Дубая. Это место для тех, кто ищет исключительный опыт островной жизни. <br><br> Транспорт: Транспортная система островов уникальна и полностью зависит от водного сообщения. Здесь нет автомобилей или автобусов в привычном понимании. Доступ осуществляется с помощью частных яхт, скоростных катеров или специальных водных такси от курортов. Путь от побережья Джумейры (около 4 км) занимает 15–20 минут. Несмотря на изолированность, добраться до Даунтауна или аэропорта можно за 40–50 минут (включая водную переправу).","Infrastructure","Discover the captivating World Islands in Dubai, a unique archipelago featuring luxurious resorts and private villas. While the islands themselves are primarily residential and leisure-focused, nearby infrastructure includes Dubai Mall for shopping, Dubai British School for quality education, and the renowned Rashid Hospital. Enjoy lush parks, exhilarating water sports, and cultural gems like the Dubai Opera, all just a short boat ride away.","Infrastructure","Discover the captivating World Islands in Dubai, a unique archipelago featuring luxurious resorts and private villas. While the islands themselves are primarily residential and leisure-focused, nearby infrastructure includes Dubai Mall for shopping, Dubai British School for quality education, and the renowned Rashid Hospital. Enjoy lush parks, exhilarating water sports, and cultural gems like the Dubai Opera, all just a short boat ride away.","{https://files.alnair.ae/uploads/2024/10/0a/81/0a817bc1654602afd3c51813d83c7e64.png;https://files.alnair.ae/uploads/2024/10/e3/21/e32155fe252de2b1ea518d77adec9966.jpg;https://files.alnair.ae/uploads/2024/10/a3/1b/a31ba1a9e9a086e9fcdcbf8b4b6577f6.jpg;https://files.alnair.ae/uploads/2024/10/69/eb/69eb49710c6c917f90233c1d1966bfc0.jpg}"
54f9e303-2913-431c-8cd2-9d993b147fda,191ac941-212a-4136-b305-e38d7e55aea5,"Dubai",4cb49e99-dc24-497d-97aa-6dde42025896,"United Arab Emirates","Tilal Al Ghaf","Tilal Al Ghaf","Tilal Al Ghaf","","Nestled in Dubai, Tilal Al Ghaf offers a perfect blend of luxury and tranquility with its stunning lagoon, lush open spaces, and premier amenities. This vibrant community is designed for modern living, featuring stylish villas, townhouses, and apartments. Residents enjoy serene lake-side strolls, adventure parks, and a bustling community hub. Its strategic location and family-friendly atmosphere make it a coveted destination for both residents and visitors.  Tilal Al Ghaf offers excellent transportation connectivity. While the nearest metro station is a short drive away, the area is well-serviced by taxis and buses, ensuring easy access to key Dubai landmarks. Bicycle enthusiasts will appreciate dedicated cycling paths. Major highways nearby facilitate quick commutes; Downtown Dubai and Burj Khalifa are just 25 minutes away, and Dubai International Airport is a 30-minute drive, making travel convenient and efficient.","","Tilal Al Ghaf — это флагманское сообщество от застройщика Majid Al Futtaim, созданное как курортный оазис для постоянного проживания. Сердцем района является потрясающая Лагуна Аль-Гаф с белоснежными песчаными пляжами и возможностями для водных видов спорта. Район предлагает стильные виллы и таунхаусы (районы Elan, Harmony, Aura), окруженные парками, открытыми кинотеатрами и велосипедными дорожками протяженностью 18 км. Это сообщество ориентировано на здоровый образ жизни, семейный отдых и гармонию с природой, предлагая жителям инфраструктуру мирового класса прямо у порога. <br><br> Транспорт: Район расположен недалеко от пересечения Hessa Street и Sheikh Zayed Bin Hamdan Al Nahyan Street. Хотя метро здесь нет, район отлично обслуживается такси и автобусами. Автомобилисты могут добраться до Dubai Marina или Mall of the Emirates за 20 минут. Поездка до Бурдж-Халифы занимает около 25 минут, а до международного аэропорта Дубая — 30 минут.","Infrastructure","Tilal Al Ghaf in Dubai offers a vibrant blend of facilities, including the lively Al Ghaf Lagoon for water activities and The Park for lush green outings. The community features top-tier schools like Royal Grammar School Guildford and healthcare facilities such as Mediclinic Parkview Hospital nearby. Indulge in retail therapy at the Mall of the Emirates and savor diverse dining options. With interconnected pathways, residents enjoy easy access to cultural hubs and sports facilities, embodying a perfect lifestyle.","Infrastructure","Tilal Al Ghaf in Dubai offers a vibrant blend of facilities, including the lively Al Ghaf Lagoon for water activities and The Park for lush green outings. The community features top-tier schools like Royal Grammar School Guildford and healthcare facilities such as Mediclinic Parkview Hospital nearby. Indulge in retail therapy at the Mall of the Emirates and savor diverse dining options. With interconnected pathways, residents enjoy easy access to cultural hubs and sports facilities, embodying a perfect lifestyle.","{https://files.alnair.ae/uploads/2024/10/b7/35/b735c13a5487e9837ab353c9a43457ba.jpg;https://files.alnair.ae/uploads/2024/10/44/e3/44e3f1b38c688bb1e8269ceb8f5fd41f.jpg;https://files.alnair.ae/uploads/2024/10/d2/d5/d2d5d7e6a0cfaa49ae8879ff222a8910.jpg;https://files.alnair.ae/uploads/2024/10/db/f7/dbf7bab42448c5ca47b8a5ea7d114db4.jpg;https://files.alnair.ae/uploads/2024/10/d4/ad/d4ad95d633b268d69e7d9cbeff8c54e0.jpg;https://files.alnair.ae/uploads/2024/10/40/ac/40ac3067706986537806dae19add0fe5.jpg;https://files.alnair.ae/uploads/2024/10/7b/1f/7b1f49398c648d427457f1b8fd47148c.jpg}"
0869bd5c-8cba-4e58-b101-06d7f826b7a0,191ac941-212a-4136-b305-e38d7e55aea5,"Dubai",4cb49e99-dc24-497d-97aa-6dde42025896,"United Arab Emirates","Tilal, Sharjah","Tilal, Sharjah","Tilal, Sharjah","","","","","","","","",""
959f6171-19e6-46f6-a72d-11b49e6c60e2,191ac941-212a-4136-b305-e38d7e55aea5,"Dubai",4cb49e99-dc24-497d-97aa-6dde42025896,"United Arab Emirates","Town Square","Town Square","Town Square","","Town Square Dubai is a vibrant, family-friendly community offering a perfect blend of modern living and tranquility. With beautifully designed parks, a host of dining options, and retail outlets, it ensures convenience and leisure at every turn. Residents enjoy access to state-of-the-art amenities like swimming pools, fitness centers, and cycling tracks. The community’s inclusive atmosphere and affordable luxury make it a sought-after destination for both locals and expats.  Town Square, Dubai offers convenient transport options. While there is no direct metro access, regular buses and a plethora of taxis ensure smooth commutes. The community is well-connected to Al Qudra Road, granting easy access to major highways like Sheikh Mohammed Bin Zayed Road. Downtown Dubai and Burj Khalifa are approximately 30 minutes away, and Dubai International Airport is about a 40-minute drive. Cyclists can enjoy dedicated bike paths.","","Town Square Dubai — это инновационное и доступное сообщество от застройщика Nshama, которое стало хитом среди молодых семей. Центральным элементом района является огромный парк Town Square Park с каруселью, детским поездом, фонтанами и игровыми зонами. Вокруг парка сосредоточены кафе, магазины и кинотеатр. Жилье варьируется от современных студий до просторных таунхаусов. Район спроектирован так, чтобы поощрять активный образ жизни: здесь есть скейт-парк, баскетбольные площадки, беговые дорожки и бассейны. Это яркий пример того, как современный комфорт может быть доступным. <br><br> Транспорт: Town Square расположен вдоль Al Qudra Road, что обеспечивает прямой доступ к Emirates Road (E611). Это позволяет избежать пробок в центре города. Хотя прямого метро нет, курсируют автобусы до станции Mall of the Emirates. Дорога на машине до EXPO City или Dubai Marina занимает около 20–25 минут, до центра Дубая — 30 минут, а до аэропорта — около 40 минут.","Infrastructure","Welcome to Town Square Dubai, a vibrant community with top-notch infrastructure. Enjoy shopping at Town Square Park's retail shops and dine at local cafes. The community is equipped with a Carrefour supermarket for daily needs. Nearby, find grad schools and the Emirates Hospital for healthcare. Relax in the lush Central Park or engage in activities at the skate park, cycling tracks, and outdoor sports courts. It's a dynamic hub perfect for families and professionals alike.","Infrastructure","Welcome to Town Square Dubai, a vibrant community with top-notch infrastructure. Enjoy shopping at Town Square Park's retail shops and dine at local cafes. The community is equipped with a Carrefour supermarket for daily needs. Nearby, find grad schools and the Emirates Hospital for healthcare. Relax in the lush Central Park or engage in activities at the skate park, cycling tracks, and outdoor sports courts. It's a dynamic hub perfect for families and professionals alike.","{https://files.alnair.ae/uploads/2024/10/08/fc/08fc364520472ee4d52c79592f18b118.jpg;https://files.alnair.ae/uploads/2024/10/df/0c/df0cec67bb3a22891d86de2b3b2b49f4.jpg;https://files.alnair.ae/uploads/2024/10/dc/c0/dcc019e8a715516a25bf675487e149b4.jpg;https://files.alnair.ae/uploads/2024/10/1e/05/1e058809a6f812f1d2070f8add37bd26.jpg;https://files.alnair.ae/uploads/2024/10/9b/ce/9bced369694a1b628fa54dbc5ec2115d.jpg;https://files.alnair.ae/uploads/2024/10/39/c2/39c2052d16490b7528e3e4c8a5b3e1aa.jpg;https://files.alnair.ae/uploads/2024/10/2c/25/2c255aee9c7e387e6d80d84f065780da.jpg;https://files.alnair.ae/uploads/2024/10/92/ec/92ec2418ed4ac691bd58f553d534179f.jpg;https://files.alnair.ae/uploads/2024/10/f3/9a/f39a140059d276141074f6f097ee3482.jpg;https://files.alnair.ae/uploads/2024/10/09/eb/09ebd2e088d550f1b4fba924e2ad3e90.jpg;https://files.alnair.ae/uploads/2024/10/fc/da/fcda1e4ce7a3204aee9f7964af490b94.jpg;https://files.alnair.ae/uploads/2024/10/1f/bf/1fbfdb72458f171e97e2e921e18e1de7.jpg;https://files.alnair.ae/uploads/2024/10/5c/db/5cdb8052ff4d73fa116b815e11e93ec8.jpg;https://files.alnair.ae/uploads/2024/10/ed/9a/ed9aa73ce920a2e79d454abc927b6a14.jpg}"
56e440cc-6474-4ab7-b21a-cf134d0cc81e,191ac941-212a-4136-b305-e38d7e55aea5,"Dubai",4cb49e99-dc24-497d-97aa-6dde42025896,"United Arab Emirates","Trade Centre 2","Trade Centre 2","Trade Centre 2","","","","","","","","",""
ca0fd77f-151e-4cae-be8f-3ffd34354be3,191ac941-212a-4136-b305-e38d7e55aea5,"Dubai",4cb49e99-dc24-497d-97aa-6dde42025896,"United Arab Emirates","Trade Centre First","Trade Centre First","Trade Centre First","","","","","","","","",""
7f94de62-053b-431b-a897-c03accdb412f,191ac941-212a-4136-b305-e38d7e55aea5,"Dubai",4cb49e99-dc24-497d-97aa-6dde42025896,"United Arab Emirates","Umm Al Quwain","Umm Al Quwain","Umm Al Quwain","","","","","","","","",""
be27a4a2-abcf-449d-99f4-5d6994028051,191ac941-212a-4136-b305-e38d7e55aea5,"Dubai",4cb49e99-dc24-497d-97aa-6dde42025896,"United Arab Emirates","Uptown Dubai","Uptown Dubai","Uptown Dubai","","Uptown Dubai is a vibrant neighborhood offering a dynamic blend of modern living and urban elegance. Known for its stunning architecture and bustling streets, it features luxury residences, premium retail outlets, and exquisite dining options. Residents enjoy a lively atmosphere with lush green spaces and convenient connectivity to the city's hotspots. Perfect for those seeking a stylish lifestyle, Uptown Dubai is where excitement and comfort meet.  Uptown Dubai offers exceptional connectivity with easy access to the metro, buses, and taxis, making commuting a breeze. The nearby Dubai Metro ensures quick trips to Downtown Dubai, just 20 minutes away, and the Burj Khalifa. Major highways like Sheikh Zayed Road are close, enhancing accessibility. Bicycle enthusiasts will appreciate the dedicated lanes. Dubai International Airport is a 25-minute drive, ensuring effortless travel connections.","","Uptown Dubai — это новейший район, расположенный рядом с Jumeirah Lakes Towers (JLT), который призван стать новым деловым и развлекательным центром. Доминантой района является небоскреб Uptown Tower, где расположены офисы класса А, отель SO/ Uptown Dubai и элитные резиденции. Район отличается футуристической архитектурой, дизайнерскими бутиками и ресторанами высокой кухни на открытой площади (The Plaza). Это место сочетает в себе энергию мегаполиса с элегантностью, предлагая жителям панорамные виды на город и море, а также доступ к премиальным удобствам. <br><br> Транспорт: Uptown Dubai обладает исключительной транспортной доступностью. Район находится в пешей доступности от станций метро DMCC и Sobha Realty, а также имеет удобный выезд на главное шоссе Sheikh Zayed Road. Это делает поездки в Dubai Marina, JBR или Media City делом нескольких минут. До центра Дубая можно доехать за 20 минут, а до аэропорта — за 25 минут.","Infrastructure","Uptown Dubai offers a vibrant lifestyle with top-notch infrastructure. Shop at the iconic Dubai Marina Mall or visit the lush parks like Jumeirah Lakes Towers Park. Families enjoy proximity to esteemed schools, including Jumeirah International Nursery. Healthcare needs are met by Emirates Hospital. Residents have easy access to supermarkets, dining venues, and sports facilities like JLT's jogging tracks, ensuring a balanced and fulfilling lifestyle in a dynamic urban setting.","Infrastructure","Uptown Dubai offers a vibrant lifestyle with top-notch infrastructure. Shop at the iconic Dubai Marina Mall or visit the lush parks like Jumeirah Lakes Towers Park. Families enjoy proximity to esteemed schools, including Jumeirah International Nursery. Healthcare needs are met by Emirates Hospital. Residents have easy access to supermarkets, dining venues, and sports facilities like JLT's jogging tracks, ensuring a balanced and fulfilling lifestyle in a dynamic urban setting.","{https://files.alnair.ae/uploads/2024/10/5e/63/5e6350b16f244521a61dee88534988e6.jpg;https://files.alnair.ae/uploads/2024/10/a6/ee/a6eeb3c22bf15767c7dfbae8471f75a5.jpg;https://files.alnair.ae/uploads/2024/10/25/26/25260ed2f6391d6ae3ee784a9e35fe4b.jpg;https://files.alnair.ae/uploads/2024/10/20/e1/20e1bea0fab2164cb8825cb0738b62ea.jpg;https://files.alnair.ae/uploads/2024/10/8d/e0/8de07e8645e56d8fe9695487953f2f96.jpg;https://files.alnair.ae/uploads/2024/10/92/15/9215504944e867bcf3a79547bf31e19c.jpg;https://files.alnair.ae/uploads/2024/10/49/57/4957b23c3049752c1c463d91713433ef.jpg}"
7710d4ec-dd6f-4f14-b157-4bb7b6be0efc,191ac941-212a-4136-b305-e38d7e55aea5,"Dubai",4cb49e99-dc24-497d-97aa-6dde42025896,"United Arab Emirates","Villanova","Villanova","Villanova","","","","","","","","",""
